company_id,canonical_name,entity_kind,provenance_url,created_at,updated_at,primary_url,primary_url_count,url_count,profile_present,profile_status,profile_json_present,logo_object_key_present,logo_verified_at,identity_key_count,identity_evidence_count,review_evidence_count,job_count_all,job_count_head,canonical_ready,presentation_ready,enrichment_complete,blockers
canonical_company_388c9e0f02584637889e9e9184d4fc4d,HELVETIA SCHWEIZERISCHE VERSICHERUNGSGELLSCHAFT,employer,https://helvetia-baloise.com/corporate/hb/de/home/ueber-uns/karriere.html,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://helvetia-baloise.com/corporate/hb/de/home/ueber-uns/karriere.html,1,1,True,absent,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_388eb8dca1c94adfb6ad3dfe39d427aa,ERDGAS SCHWABEN,employer,https://es-jobs.de/,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://es-jobs.de/,1,1,True,absent,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_38ac16b0ca5c4db3b6dcf4d33b135066,BLUE CAP,employer,https://blue-cap.de/en/careers,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://blue-cap.de/en/careers,1,1,True,incomplete,True,True,2026-08-15T19:16:49.487513+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_38c9dc737fde478781055485b160a319,APLESION GEMEINNUETZIGE,employer,https://agaplesion-karriere.de/start,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://agaplesion-karriere.de/start,1,1,True,incomplete,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_38fe357af7f647acab7b677b5455b60a,NEL-GROUP,employer,https://karriere.nagel-group.com/,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://karriere.nagel-group.com/,1,1,True,absent,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_390184e44bc64270b2a6f32e207f897e,Siemens,employer,https://www.siemens.com/en-us/company/jobs,2026-08-13T10:09:29.917556+00:00,2026-08-13T10:09:29.917556+00:00,https://siemens.com/,3,5,True,incomplete,True,True,2026-08-15T19:43:14.598416+00:00,1,4,0,9,0,True,True,True,[]
canonical_company_39212ed096724d1f83ae9c0d0b1ff772,DEMMEL,employer,https://demmel-group.com/de/jobs,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://demmel-group.com/de/jobs,1,1,True,incomplete,True,True,2026-08-15T21:13:26.504232+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_393dc5a464e644dfb39a45b90297a471,JTSD - BRAUNKOHLEBERGBAU,employer,https://mibrag.de/ausbildung-und-karriere/ausbildung,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://mibrag.de/ausbildung-und-karriere/ausbildung,1,1,True,incomplete,True,True,2026-08-15T12:02:24.109370+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_3952d265ee2743408d2b443667f001ff,MAIREC EDELMETALLGESELLSCHAFT,employer,https://mairec.com/ru/jobs,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://mairec.com/ru/jobs,1,1,True,incomplete,True,True,2026-08-15T19:13:50.847836+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_3960a856423d41189c51cc8b98f1eaae,F&F BETEILIGUNGS-VERWALTUNGS,employer,https://flyeralarm.com/karriere/de/alle-jobs,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://flyeralarm.com/karriere/de/alle-jobs,1,1,True,incomplete,True,True,2026-08-15T12:02:24.997850+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_3966dbd5e3fd4622be98c635b2c96a0d,KLOECKNER PENTAPLAST EUROPE,employer,https://kpfilms.com/en/careers,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://kpfilms.com/en/careers,1,1,True,incomplete,True,True,2026-08-15T12:02:20.934221+00:00,1,1,0,0,0,True,True,True,[]
